Close,Close(t-1),Close(t-2),Close(t-3),Close(t-4),Close(t-5),Close(t-6),Close(t-7)
0.6835,0.7125,0.74,0.715,0.7125,0.7415,0.737,0.7765
0.677,0.6835,0.7125,0.74,0.715,0.7125,0.7415,0.737
0.675,0.677,0.6835,0.7125,0.74,0.715,0.7125,0.7415
0.6975,0.675,0.677,0.6835,0.7125,0.74,0.715,0.7125
0.68,0.6975,0.675,0.677,0.6835,0.7125,0.74,0.715
0.674,0.68,0.6975,0.675,0.677,0.6835,0.7125,0.74
0.637,0.674,0.68,0.6975,0.675,0.677,0.6835,0.7125
0.6655,0.637,0.674,0.68,0.6975,0.675,0.677,0.6835
0.6945,0.6655,0.637,0.674,0.68,0.6975,0.675,0.677
0.7005,0.6945,0.6655,0.637,0.674,0.68,0.6975,0.675
0.741,0.7005,0.6945,0.6655,0.637,0.674,0.68,0.6975
0.713,0.741,0.7005,0.6945,0.6655,0.637,0.674,0.68
0.7265,0.713,0.741,0.7005,0.6945,0.6655,0.637,0.674
0.7155,0.7265,0.713,0.741,0.7005,0.6945,0.6655,0.637
0.703,0.7155,0.7265,0.713,0.741,0.7005,0.6945,0.6655
0.8395,0.703,0.7155,0.7265,0.713,0.741,0.7005,0.6945
0.841,0.8395,0.703,0.7155,0.7265,0.713,0.741,0.7005
0.8455,0.841,0.8395,0.703,0.7155,0.7265,0.713,0.741
0.809,0.8455,0.841,0.8395,0.703,0.7155,0.7265,0.713
0.8345,0.809,0.8455,0.841,0.8395,0.703,0.7155,0.7265
0.8245,0.8345,0.809,0.8455,0.841,0.8395,0.703,0.7155
0.816,0.8245,0.8345,0.809,0.8455,0.841,0.8395,0.703
0.8025,0.816,0.8245,0.8345,0.809,0.8455,0.841,0.8395
0.806,0.8025,0.816,0.8245,0.8345,0.809,0.8455,0.841
0.8055,0.806,0.8025,0.816,0.8245,0.8345,0.809,0.8455
0.866,0.8055,0.806,0.8025,0.816,0.8245,0.8345,0.809
0.8865,0.866,0.8055,0.806,0.8025,0.816,0.8245,0.8345
0.847,0.8865,0.866,0.8055,0.806,0.8025,0.816,0.8245
0.866,0.847,0.8865,0.866,0.8055,0.806,0.8025,0.816
0.9405,0.866,0.847,0.8865,0.866,0.8055,0.806,0.8025
0.997,0.9405,0.866,0.847,0.8865,0.866,0.8055,0.806
0.9805,0.997,0.9405,0.866,0.847,0.8865,0.866,0.8055
0.958,0.9805,0.997,0.9405,0.866,0.847,0.8865,0.866
0.9695,0.958,0.9805,0.997,0.9405,0.866,0.847,0.8865
0.938,0.9695,0.958,0.9805,0.997,0.9405,0.866,0.847
0.9375,0.938,0.9695,0.958,0.9805,0.997,0.9405,0.866
0.9725,0.9375,0.938,0.9695,0.958,0.9805,0.997,0.9405
0.9735,0.9725,0.9375,0.938,0.9695,0.958,0.9805,0.997
0.953,0.9735,0.9725,0.9375,0.938,0.9695,0.958,0.9805
0.9455,0.953,0.9735,0.9725,0.9375,0.938,0.9695,0.958
0.9185,0.9455,0.953,0.9735,0.9725,0.9375,0.938,0.9695
0.9115,0.9185,0.9455,0.953,0.9735,0.9725,0.9375,0.938
0.898,0.9115,0.9185,0.9455,0.953,0.9735,0.9725,0.9375
0.8985,0.898,0.9115,0.9185,0.9455,0.953,0.9735,0.9725
0.8995,0.8985,0.898,0.9115,0.9185,0.9455,0.953,0.9735
0.9085,0.8995,0.8985,0.898,0.9115,0.9185,0.9455,0.953
0.929,0.9085,0.8995,0.8985,0.898,0.9115,0.9185,0.9455
0.865,0.929,0.9085,0.8995,0.8985,0.898,0.9115,0.9185
0.857,0.865,0.929,0.9085,0.8995,0.8985,0.898,0.9115
0.854,0.857,0.865,0.929,0.9085,0.8995,0.8985,0.898
0.8715,0.854,0.857,0.865,0.929,0.9085,0.8995,0.8985
0.841,0.8715,0.854,0.857,0.865,0.929,0.9085,0.8995
0.9205,0.841,0.8715,0.854,0.857,0.865,0.929,0.9085
0.939,0.9205,0.841,0.8715,0.854,0.857,0.865,0.929
0.915,0.939,0.9205,0.841,0.8715,0.854,0.857,0.865
0.8775,0.915,0.939,0.9205,0.841,0.8715,0.854,0.857
0.8765,0.8775,0.915,0.939,0.9205,0.841,0.8715,0.854
0.8755,0.8765,0.8775,0.915,0.939,0.9205,0.841,0.8715
0.767,0.8755,0.8765,0.8775,0.915,0.939,0.9205,0.841
0.7925,0.767,0.8755,0.8765,0.8775,0.915,0.939,0.9205
0.793,0.7925,0.767,0.8755,0.8765,0.8775,0.915,0.939
0.8125,0.793,0.7925,0.767,0.8755,0.8765,0.8775,0.915
0.6775,0.8125,0.793,0.7925,0.767,0.8755,0.8765,0.8775
0.666,0.6775,0.8125,0.793,0.7925,0.767,0.8755,0.8765
0.7125,0.666,0.6775,0.8125,0.793,0.7925,0.767,0.8755
0.7605,0.7125,0.666,0.6775,0.8125,0.793,0.7925,0.767
0.747,0.7605,0.7125,0.666,0.6775,0.8125,0.793,0.7925
0.78,0.747,0.7605,0.7125,0.666,0.6775,0.8125,0.793
0.748,0.78,0.747,0.7605,0.7125,0.666,0.6775,0.8125
0.7775,0.748,0.78,0.747,0.7605,0.7125,0.666,0.6775
0.7715,0.7775,0.748,0.78,0.747,0.7605,0.7125,0.666
0.797,0.7715,0.7775,0.748,0.78,0.747,0.7605,0.7125
0.8145,0.797,0.7715,0.7775,0.748,0.78,0.747,0.7605
0.808,0.8145,0.797,0.7715,0.7775,0.748,0.78,0.747
0.7775,0.808,0.8145,0.797,0.7715,0.7775,0.748,0.78
0.7645,0.7775,0.808,0.8145,0.797,0.7715,0.7775,0.748
0.775,0.7645,0.7775,0.808,0.8145,0.797,0.7715,0.7775
0.7275,0.775,0.7645,0.7775,0.808,0.8145,0.797,0.7715
0.705,0.7275,0.775,0.7645,0.7775,0.808,0.8145,0.797
0.6245,0.705,0.7275,0.775,0.7645,0.7775,0.808,0.8145
0.6465,0.6245,0.705,0.7275,0.775,0.7645,0.7775,0.808
0.7165,0.6465,0.6245,0.705,0.7275,0.775,0.7645,0.7775
0.7385,0.7165,0.6465,0.6245,0.705,0.7275,0.775,0.7645
0.7225,0.7385,0.7165,0.6465,0.6245,0.705,0.7275,0.775
0.708,0.7225,0.7385,0.7165,0.6465,0.6245,0.705,0.7275
0.692,0.708,0.7225,0.7385,0.7165,0.6465,0.6245,0.705
0.6435,0.692,0.708,0.7225,0.7385,0.7165,0.6465,0.6245
0.687,0.6435,0.692,0.708,0.7225,0.7385,0.7165,0.6465
0.68,0.687,0.6435,0.692,0.708,0.7225,0.7385,0.7165
0.695,0.68,0.687,0.6435,0.692,0.708,0.7225,0.7385
0.713,0.695,0.68,0.687,0.6435,0.692,0.708,0.7225
0.723,0.713,0.695,0.68,0.687,0.6435,0.692,0.708
0.6965,0.723,0.713,0.695,0.68,0.687,0.6435,0.692
0.6955,0.6965,0.723,0.713,0.695,0.68,0.687,0.6435
0.731,0.6955,0.6965,0.723,0.713,0.695,0.68,0.687
0.745,0.731,0.6955,0.6965,0.723,0.713,0.695,0.68
0.775,0.745,0.731,0.6955,0.6965,0.723,0.713,0.695
0.799,0.775,0.745,0.731,0.6955,0.6965,0.723,0.713
0.769,0.799,0.775,0.745,0.731,0.6955,0.6965,0.723
0.7865,0.769,0.799,0.775,0.745,0.731,0.6955,0.6965
0.7585,0.7865,0.769,0.799,0.775,0.745,0.731,0.6955
0.7465,0.7585,0.7865,0.769,0.799,0.775,0.745,0.731
0.726,0.7465,0.7585,0.7865,0.769,0.799,0.775,0.745
0.7285,0.726,0.7465,0.7585,0.7865,0.769,0.799,0.775
0.757,0.7285,0.726,0.7465,0.7585,0.7865,0.769,0.799
0.747,0.757,0.7285,0.726,0.7465,0.7585,0.7865,0.769
0.73,0.747,0.757,0.7285,0.726,0.7465,0.7585,0.7865
0.7415,0.73,0.747,0.757,0.7285,0.726,0.7465,0.7585
0.7125,0.7415,0.73,0.747,0.757,0.7285,0.726,0.7465
0.7655,0.7125,0.7415,0.73,0.747,0.757,0.7285,0.726
0.8255,0.7655,0.7125,0.7415,0.73,0.747,0.757,0.7285
0.8565,0.8255,0.7655,0.7125,0.7415,0.73,0.747,0.757
0.8555,0.8565,0.8255,0.7655,0.7125,0.7415,0.73,0.747
0.8375,0.8555,0.8565,0.8255,0.7655,0.7125,0.7415,0.73
0.8305,0.8375,0.8555,0.8565,0.8255,0.7655,0.7125,0.7415
0.8355,0.8305,0.8375,0.8555,0.8565,0.8255,0.7655,0.7125
0.8675,0.8355,0.8305,0.8375,0.8555,0.8565,0.8255,0.7655
0.8865,0.8675,0.8355,0.8305,0.8375,0.8555,0.8565,0.8255
0.8605,0.8865,0.8675,0.8355,0.8305,0.8375,0.8555,0.8565
0.793,0.8605,0.8865,0.8675,0.8355,0.8305,0.8375,0.8555
0.8025,0.793,0.8605,0.8865,0.8675,0.8355,0.8305,0.8375
0.7965,0.8025,0.793,0.8605,0.8865,0.8675,0.8355,0.8305
0.7865,0.7965,0.8025,0.793,0.8605,0.8865,0.8675,0.8355
0.8575,0.7865,0.7965,0.8025,0.793,0.8605,0.8865,0.8675
0.8505,0.8575,0.7865,0.7965,0.8025,0.793,0.8605,0.8865
0.7965,0.8505,0.8575,0.7865,0.7965,0.8025,0.793,0.8605
0.8475,0.7965,0.8505,0.8575,0.7865,0.7965,0.8025,0.793
0.8505,0.8475,0.7965,0.8505,0.8575,0.7865,0.7965,0.8025
0.8375,0.8505,0.8475,0.7965,0.8505,0.8575,0.7865,0.7965
0.8275,0.8375,0.8505,0.8475,0.7965,0.8505,0.8575,0.7865
0.832,0.8275,0.8375,0.8505,0.8475,0.7965,0.8505,0.8575
0.847,0.832,0.8275,0.8375,0.8505,0.8475,0.7965,0.8505
0.843,0.847,0.832,0.8275,0.8375,0.8505,0.8475,0.7965
0.898,0.843,0.847,0.832,0.8275,0.8375,0.8505,0.8475
0.923,0.898,0.843,0.847,0.832,0.8275,0.8375,0.8505
0.96,0.923,0.898,0.843,0.847,0.832,0.8275,0.8375
0.947,0.96,0.923,0.898,0.843,0.847,0.832,0.8275
0.9745,0.947,0.96,0.923,0.898,0.843,0.847,0.832
0.937,0.9745,0.947,0.96,0.923,0.898,0.843,0.847
0.952,0.937,0.9745,0.947,0.96,0.923,0.898,0.843
0.963,0.952,0.937,0.9745,0.947,0.96,0.923,0.898
0.969,0.963,0.952,0.937,0.9745,0.947,0.96,0.923
0.9875,0.969,0.963,0.952,0.937,0.9745,0.947,0.96
0.993,0.9875,0.969,0.963,0.952,0.937,0.9745,0.947
0.965,0.993,0.9875,0.969,0.963,0.952,0.937,0.9745
0.9295,0.965,0.993,0.9875,0.969,0.963,0.952,0.937
0.9285,0.9295,0.965,0.993,0.9875,0.969,0.963,0.952
0.954,0.9285,0.9295,0.965,0.993,0.9875,0.969,0.963
0.968,0.954,0.9285,0.9295,0.965,0.993,0.9875,0.969
0.99,0.968,0.954,0.9285,0.9295,0.965,0.993,0.9875
0.939,0.99,0.968,0.954,0.9285,0.9295,0.965,0.993
0.936,0.939,0.99,0.968,0.954,0.9285,0.9295,0.965
0.967,0.936,0.939,0.99,0.968,0.954,0.9285,0.9295
0.956,0.967,0.936,0.939,0.99,0.968,0.954,0.9285
0.9755,0.956,0.967,0.936,0.939,0.99,0.968,0.954
0.95,0.9755,0.956,0.967,0.936,0.939,0.99,0.968
0.991,0.95,0.9755,0.956,0.967,0.936,0.939,0.99
1.0205,0.991,0.95,0.9755,0.956,0.967,0.936,0.939
1.0605,1.0205,0.991,0.95,0.9755,0.956,0.967,0.936
1.1105,1.0605,1.0205,0.991,0.95,0.9755,0.956,0.967
1.121,1.1105,1.0605,1.0205,0.991,0.95,0.9755,0.956
1.0645,1.121,1.1105,1.0605,1.0205,0.991,0.95,0.9755
1.145,1.0645,1.121,1.1105,1.0605,1.0205,0.991,0.95
1.17,1.145,1.0645,1.121,1.1105,1.0605,1.0205,0.991
1.1995,1.17,1.145,1.0645,1.121,1.1105,1.0605,1.0205
1.2125,1.1995,1.17,1.145,1.0645,1.121,1.1105,1.0605
1.17,1.2125,1.1995,1.17,1.145,1.0645,1.121,1.1105
1.204,1.17,1.2125,1.1995,1.17,1.145,1.0645,1.121
1.1675,1.204,1.17,1.2125,1.1995,1.17,1.145,1.0645
1.2055,1.1675,1.204,1.17,1.2125,1.1995,1.17,1.145
1.187,1.2055,1.1675,1.204,1.17,1.2125,1.1995,1.17
1.1695,1.187,1.2055,1.1675,1.204,1.17,1.2125,1.1995
1.129,1.1695,1.187,1.2055,1.1675,1.204,1.17,1.2125
1.1305,1.129,1.1695,1.187,1.2055,1.1675,1.204,1.17
1.084,1.1305,1.129,1.1695,1.187,1.2055,1.1675,1.204
1.093,1.084,1.1305,1.129,1.1695,1.187,1.2055,1.1675
1.1065,1.093,1.084,1.1305,1.129,1.1695,1.187,1.2055
1.115,1.1065,1.093,1.084,1.1305,1.129,1.1695,1.187
1.109,1.115,1.1065,1.093,1.084,1.1305,1.129,1.1695
1.1255,1.109,1.115,1.1065,1.093,1.084,1.1305,1.129
1.123,1.1255,1.109,1.115,1.1065,1.093,1.084,1.1305
1.105,1.123,1.1255,1.109,1.115,1.1065,1.093,1.084
1.0845,1.105,1.123,1.1255,1.109,1.115,1.1065,1.093
1.0965,1.0845,1.105,1.123,1.1255,1.109,1.115,1.1065
1.112,1.0965,1.0845,1.105,1.123,1.1255,1.109,1.115
1.094,1.112,1.0965,1.0845,1.105,1.123,1.1255,1.109
1.015,1.094,1.112,1.0965,1.0845,1.105,1.123,1.1255
0.943,1.015,1.094,1.112,1.0965,1.0845,1.105,1.123
0.9625,0.943,1.015,1.094,1.112,1.0965,1.0845,1.105
0.9445,0.9625,0.943,1.015,1.094,1.112,1.0965,1.0845
0.9785,0.9445,0.9625,0.943,1.015,1.094,1.112,1.0965
1.026,0.9785,0.9445,0.9625,0.943,1.015,1.094,1.112
1.035,1.026,0.9785,0.9445,0.9625,0.943,1.015,1.094
1.0775,1.035,1.026,0.9785,0.9445,0.9625,0.943,1.015
1.051,1.0775,1.035,1.026,0.9785,0.9445,0.9625,0.943
1.0725,1.051,1.0775,1.035,1.026,0.9785,0.9445,0.9625
1.066,1.0725,1.051,1.0775,1.035,1.026,0.9785,0.9445
1.102,1.066,1.0725,1.051,1.0775,1.035,1.026,0.9785
1.137,1.102,1.066,1.0725,1.051,1.0775,1.035,1.026
1.1135,1.137,1.102,1.066,1.0725,1.051,1.0775,1.035
1.09,1.1135,1.137,1.102,1.066,1.0725,1.051,1.0775
1.07,1.09,1.1135,1.137,1.102,1.066,1.0725,1.051
1.054,1.07,1.09,1.1135,1.137,1.102,1.066,1.0725
1.0585,1.054,1.07,1.09,1.1135,1.137,1.102,1.066
1.0895,1.0585,1.054,1.07,1.09,1.1135,1.137,1.102
1.1055,1.0895,1.0585,1.054,1.07,1.09,1.1135,1.137
1.089,1.1055,1.0895,1.0585,1.054,1.07,1.09,1.1135
1.081,1.089,1.1055,1.0895,1.0585,1.054,1.07,1.09
1.104,1.081,1.089,1.1055,1.0895,1.0585,1.054,1.07
1.091,1.104,1.081,1.089,1.1055,1.0895,1.0585,1.054
1.0925,1.091,1.104,1.081,1.089,1.1055,1.0895,1.0585
1.108,1.0925,1.091,1.104,1.081,1.089,1.1055,1.0895
1.1025,1.108,1.0925,1.091,1.104,1.081,1.089,1.1055
1.1085,1.1025,1.108,1.0925,1.091,1.104,1.081,1.089
1.1045,1.1085,1.1025,1.108,1.0925,1.091,1.104,1.081
1.072,1.1045,1.1085,1.1025,1.108,1.0925,1.091,1.104
1.07,1.072,1.1045,1.1085,1.1025,1.108,1.0925,1.091
1.039,1.07,1.072,1.1045,1.1085,1.1025,1.108,1.0925
1.0565,1.039,1.07,1.072,1.1045,1.1085,1.1025,1.108
1.003,1.0565,1.039,1.07,1.072,1.1045,1.1085,1.1025
1.003,1.003,1.0565,1.039,1.07,1.072,1.1045,1.1085
1.0695,1.003,1.003,1.0565,1.039,1.07,1.072,1.1045
1.0595,1.0695,1.003,1.003,1.0565,1.039,1.07,1.072
1.068,1.0595,1.0695,1.003,1.003,1.0565,1.039,1.07
1.089,1.068,1.0595,1.0695,1.003,1.003,1.0565,1.039
1.089,1.089,1.068,1.0595,1.0695,1.003,1.003,1.0565
1.094,1.089,1.089,1.068,1.0595,1.0695,1.003,1.003
1.082,1.094,1.089,1.089,1.068,1.0595,1.0695,1.003
1.081,1.082,1.094,1.089,1.089,1.068,1.0595,1.0695
1.1005,1.081,1.082,1.094,1.089,1.089,1.068,1.0595
1.0905,1.1005,1.081,1.082,1.094,1.089,1.089,1.068
1.1135,1.0905,1.1005,1.081,1.082,1.094,1.089,1.089
1.121,1.1135,1.0905,1.1005,1.081,1.082,1.094,1.089
1.1345,1.121,1.1135,1.0905,1.1005,1.081,1.082,1.094
1.1485,1.1345,1.121,1.1135,1.0905,1.1005,1.081,1.082
1.144,1.1485,1.1345,1.121,1.1135,1.0905,1.1005,1.081
1.139,1.144,1.1485,1.1345,1.121,1.1135,1.0905,1.1005
1.168,1.139,1.144,1.1485,1.1345,1.121,1.1135,1.0905
1.221,1.168,1.139,1.144,1.1485,1.1345,1.121,1.1135
1.2355,1.221,1.168,1.139,1.144,1.1485,1.1345,1.121
1.3275,1.2355,1.221,1.168,1.139,1.144,1.1485,1.1345
1.339,1.3275,1.2355,1.221,1.168,1.139,1.144,1.1485
1.327,1.339,1.3275,1.2355,1.221,1.168,1.139,1.144
1.3725,1.327,1.339,1.3275,1.2355,1.221,1.168,1.139
1.3965,1.3725,1.327,1.339,1.3275,1.2355,1.221,1.168
1.3115,1.3965,1.3725,1.327,1.339,1.3275,1.2355,1.221
1.345,1.3115,1.3965,1.3725,1.327,1.339,1.3275,1.2355
1.388,1.345,1.3115,1.3965,1.3725,1.327,1.339,1.3275
1.3885,1.388,1.345,1.3115,1.3965,1.3725,1.327,1.339
1.359,1.3885,1.388,1.345,1.3115,1.3965,1.3725,1.327
1.3015,1.359,1.3885,1.388,1.345,1.3115,1.3965,1.3725
1.277,1.3015,1.359,1.3885,1.388,1.345,1.3115,1.3965
1.319,1.277,1.3015,1.359,1.3885,1.388,1.345,1.3115
1.3325,1.319,1.277,1.3015,1.359,1.3885,1.388,1.345
1.311,1.3325,1.319,1.277,1.3015,1.359,1.3885,1.388
1.341,1.311,1.3325,1.319,1.277,1.3015,1.359,1.3885
1.326,1.341,1.311,1.3325,1.319,1.277,1.3015,1.359
1.253,1.326,1.341,1.311,1.3325,1.319,1.277,1.3015
1.2835,1.253,1.326,1.341,1.311,1.3325,1.319,1.277
1.2875,1.2835,1.253,1.326,1.341,1.311,1.3325,1.319
1.2525,1.2875,1.2835,1.253,1.326,1.341,1.311,1.3325
1.2565,1.2525,1.2875,1.2835,1.253,1.326,1.341,1.311
1.219,1.2565,1.2525,1.2875,1.2835,1.253,1.326,1.341
1.2495,1.219,1.2565,1.2525,1.2875,1.2835,1.253,1.326
1.2625,1.2495,1.219,1.2565,1.2525,1.2875,1.2835,1.253
1.279,1.2625,1.2495,1.219,1.2565,1.2525,1.2875,1.2835
1.2715,1.279,1.2625,1.2495,1.219,1.2565,1.2525,1.2875
1.256,1.2715,1.279,1.2625,1.2495,1.219,1.2565,1.2525
1.4485,1.256,1.2715,1.279,1.2625,1.2495,1.219,1.2565
1.4555,1.4485,1.256,1.2715,1.279,1.2625,1.2495,1.219
1.4445,1.4555,1.4485,1.256,1.2715,1.279,1.2625,1.2495
1.4345,1.4445,1.4555,1.4485,1.256,1.2715,1.279,1.2625
1.433,1.4345,1.4445,1.4555,1.4485,1.256,1.2715,1.279
1.4715,1.433,1.4345,1.4445,1.4555,1.4485,1.256,1.2715
1.498,1.4715,1.433,1.4345,1.4445,1.4555,1.4485,1.256
1.544,1.498,1.4715,1.433,1.4345,1.4445,1.4555,1.4485
1.535,1.544,1.498,1.4715,1.433,1.4345,1.4445,1.4555
1.5225,1.535,1.544,1.498,1.4715,1.433,1.4345,1.4445
1.548,1.5225,1.535,1.544,1.498,1.4715,1.433,1.4345
1.585,1.548,1.5225,1.535,1.544,1.498,1.4715,1.433
1.6475,1.585,1.548,1.5225,1.535,1.544,1.498,1.4715
1.63,1.6475,1.585,1.548,1.5225,1.535,1.544,1.498
1.6315,1.63,1.6475,1.585,1.548,1.5225,1.535,1.544
1.6525,1.6315,1.63,1.6475,1.585,1.548,1.5225,1.535
1.578,1.6525,1.6315,1.63,1.6475,1.585,1.548,1.5225
1.574,1.578,1.6525,1.6315,1.63,1.6475,1.585,1.548
1.5875,1.574,1.578,1.6525,1.6315,1.63,1.6475,1.585
1.65,1.5875,1.574,1.578,1.6525,1.6315,1.63,1.6475
1.636,1.65,1.5875,1.574,1.578,1.6525,1.6315,1.63
1.7425,1.636,1.65,1.5875,1.574,1.578,1.6525,1.6315
1.743,1.7425,1.636,1.65,1.5875,1.574,1.578,1.6525
1.7775,1.743,1.7425,1.636,1.65,1.5875,1.574,1.578
1.7945,1.7775,1.743,1.7425,1.636,1.65,1.5875,1.574
1.77,1.7945,1.7775,1.743,1.7425,1.636,1.65,1.5875
1.7615,1.77,1.7945,1.7775,1.743,1.7425,1.636,1.65
1.7695,1.7615,1.77,1.7945,1.7775,1.743,1.7425,1.636
1.776,1.7695,1.7615,1.77,1.7945,1.7775,1.743,1.7425
1.6675,1.776,1.7695,1.7615,1.77,1.7945,1.7775,1.743
1.684,1.6675,1.776,1.7695,1.7615,1.77,1.7945,1.7775
1.7035,1.684,1.6675,1.776,1.7695,1.7615,1.77,1.7945
1.7325,1.7035,1.684,1.6675,1.776,1.7695,1.7615,1.77
1.76,1.7325,1.7035,1.684,1.6675,1.776,1.7695,1.7615
1.7065,1.76,1.7325,1.7035,1.684,1.6675,1.776,1.7695
1.792,1.7065,1.76,1.7325,1.7035,1.684,1.6675,1.776
1.792,1.792,1.7065,1.76,1.7325,1.7035,1.684,1.6675
1.7925,1.792,1.792,1.7065,1.76,1.7325,1.7035,1.684
1.775,1.7925,1.792,1.792,1.7065,1.76,1.7325,1.7035
1.752,1.775,1.7925,1.792,1.792,1.7065,1.76,1.7325
1.779,1.752,1.775,1.7925,1.792,1.792,1.7065,1.76
1.77,1.779,1.752,1.775,1.7925,1.792,1.792,1.7065
1.7695,1.77,1.779,1.752,1.775,1.7925,1.792,1.792
1.836,1.7695,1.77,1.779,1.752,1.775,1.7925,1.792
1.815,1.836,1.7695,1.77,1.779,1.752,1.775,1.7925
1.816,1.815,1.836,1.7695,1.77,1.779,1.752,1.775
1.8625,1.816,1.815,1.836,1.7695,1.77,1.779,1.752
1.8925,1.8625,1.816,1.815,1.836,1.7695,1.77,1.779
1.896,1.8925,1.8625,1.816,1.815,1.836,1.7695,1.77
1.9525,1.896,1.8925,1.8625,1.816,1.815,1.836,1.7695
2.0255,1.9525,1.896,1.8925,1.8625,1.816,1.815,1.836
2.025,2.0255,1.9525,1.896,1.8925,1.8625,1.816,1.815
1.9125,2.025,2.0255,1.9525,1.896,1.8925,1.8625,1.816
1.8825,1.9125,2.025,2.0255,1.9525,1.896,1.8925,1.8625
1.9635,1.8825,1.9125,2.025,2.0255,1.9525,1.896,1.8925
1.9215,1.9635,1.8825,1.9125,2.025,2.0255,1.9525,1.896
1.884,1.9215,1.9635,1.8825,1.9125,2.025,2.0255,1.9525
1.816,1.884,1.9215,1.9635,1.8825,1.9125,2.025,2.0255
1.749,1.816,1.884,1.9215,1.9635,1.8825,1.9125,2.025
1.7665,1.749,1.816,1.884,1.9215,1.9635,1.8825,1.9125
1.7435,1.7665,1.749,1.816,1.884,1.9215,1.9635,1.8825
2.0055,1.7435,1.7665,1.749,1.816,1.884,1.9215,1.9635
2.0655,2.0055,1.7435,1.7665,1.749,1.816,1.884,1.9215
2.08,2.0655,2.0055,1.7435,1.7665,1.749,1.816,1.884
2.104,2.08,2.0655,2.0055,1.7435,1.7665,1.749,1.816
2.0695,2.104,2.08,2.0655,2.0055,1.7435,1.7665,1.749
2.033,2.0695,2.104,2.08,2.0655,2.0055,1.7435,1.7665
2.082,2.033,2.0695,2.104,2.08,2.0655,2.0055,1.7435
2.0015,2.082,2.033,2.0695,2.104,2.08,2.0655,2.0055
1.9825,2.0015,2.082,2.033,2.0695,2.104,2.08,2.0655
1.9335,1.9825,2.0015,2.082,2.033,2.0695,2.104,2.08
1.947,1.9335,1.9825,2.0015,2.082,2.033,2.0695,2.104
1.9505,1.947,1.9335,1.9825,2.0015,2.082,2.033,2.0695
1.9575,1.9505,1.947,1.9335,1.9825,2.0015,2.082,2.033
1.9465,1.9575,1.9505,1.947,1.9335,1.9825,2.0015,2.082
1.9925,1.9465,1.9575,1.9505,1.947,1.9335,1.9825,2.0015
2.0105,1.9925,1.9465,1.9575,1.9505,1.947,1.9335,1.9825
2.015,2.0105,1.9925,1.9465,1.9575,1.9505,1.947,1.9335
2.005,2.015,2.0105,1.9925,1.9465,1.9575,1.9505,1.947
2.151,2.005,2.015,2.0105,1.9925,1.9465,1.9575,1.9505
2.1785,2.151,2.005,2.015,2.0105,1.9925,1.9465,1.9575
2.188,2.1785,2.151,2.005,2.015,2.0105,1.9925,1.9465
2.285,2.188,2.1785,2.151,2.005,2.015,2.0105,1.9925
2.261,2.285,2.188,2.1785,2.151,2.005,2.015,2.0105
2.2925,2.261,2.285,2.188,2.1785,2.151,2.005,2.015
2.2965,2.2925,2.261,2.285,2.188,2.1785,2.151,2.005
2.294,2.2965,2.2925,2.261,2.285,2.188,2.1785,2.151
2.297,2.294,2.2965,2.2925,2.261,2.285,2.188,2.1785
2.316,2.297,2.294,2.2965,2.2925,2.261,2.285,2.188
2.3665,2.316,2.297,2.294,2.2965,2.2925,2.261,2.285
2.3095,2.3665,2.316,2.297,2.294,2.2965,2.2925,2.261
2.3645,2.3095,2.3665,2.316,2.297,2.294,2.2965,2.2925
2.326,2.3645,2.3095,2.3665,2.316,2.297,2.294,2.2965
2.364,2.326,2.3645,2.3095,2.3665,2.316,2.297,2.294
2.334,2.364,2.326,2.3645,2.3095,2.3665,2.316,2.297
2.311,2.334,2.364,2.326,2.3645,2.3095,2.3665,2.316
2.2595,2.311,2.334,2.364,2.326,2.3645,2.3095,2.3665
2.284,2.2595,2.311,2.334,2.364,2.326,2.3645,2.3095
2.2755,2.284,2.2595,2.311,2.334,2.364,2.326,2.3645
2.312,2.2755,2.284,2.2595,2.311,2.334,2.364,2.326
2.308,2.312,2.2755,2.284,2.2595,2.311,2.334,2.364
2.3945,2.308,2.312,2.2755,2.284,2.2595,2.311,2.334
2.379,2.3945,2.308,2.312,2.2755,2.284,2.2595,2.311
2.3735,2.379,2.3945,2.308,2.312,2.2755,2.284,2.2595
2.522,2.3735,2.379,2.3945,2.308,2.312,2.2755,2.284
2.4805,2.522,2.3735,2.379,2.3945,2.308,2.312,2.2755
2.5025,2.4805,2.522,2.3735,2.379,2.3945,2.308,2.312
2.428,2.5025,2.4805,2.522,2.3735,2.379,2.3945,2.308
2.493,2.428,2.5025,2.4805,2.522,2.3735,2.379,2.3945
2.4215,2.493,2.428,2.5025,2.4805,2.522,2.3735,2.379
2.456,2.4215,2.493,2.428,2.5025,2.4805,2.522,2.3735
2.5045,2.456,2.4215,2.493,2.428,2.5025,2.4805,2.522
2.6445,2.5045,2.456,2.4215,2.493,2.428,2.5025,2.4805
2.7075,2.6445,2.5045,2.456,2.4215,2.493,2.428,2.5025
2.7455,2.7075,2.6445,2.5045,2.456,2.4215,2.493,2.428
2.785,2.7455,2.7075,2.6445,2.5045,2.456,2.4215,2.493
2.893,2.785,2.7455,2.7075,2.6445,2.5045,2.456,2.4215
2.903,2.893,2.785,2.7455,2.7075,2.6445,2.5045,2.456
2.915,2.903,2.893,2.785,2.7455,2.7075,2.6445,2.5045
